"customer_id","gender","age","married","state","number_of_referrals","tenure_in_months","value_deal","multiple_lines","internet_type","online_security","online_backup","device_protection_plan","premium_support","streaming_tv","streaming_movies","streaming_music","unlimited_data","contract","paperless_billing","payment_method","monthly_charge","total_charges","total_revenue","customer_status","churn_category","churn_reason"
"41758-BIH","Male",70,"No","Bihar",10,15,"Deal 5","No","Fiber Optic","Yes","No","No","No","No","No","No","Yes","One Year","No","Bank Withdrawal","75.35","273.40","419.00","Stayed","Others","Others"
"63633-KAR","Male",65,"Yes","Karnataka",11,24,"Deal 2","No","DSL","Yes","No","No","No","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card","48.80","2555.05","2555.05","Stayed","Others","Others"
"74023-JAM","Female",20,"Yes","Jammu & Kashmir",6,11,"None","Yes","Cable","No","No","No","No","No","No","Yes","Yes","Month-to-Month","No","Bank Withdrawal","47.15","223.15","333.20","Churned","Competitor","Competitor made better offer"
"14575-MAH","Male",35,"No","Maharashtra",14,1,"Deal 5","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","20.15","165.50","188.46","Stayed","Others","Others"
"72939-GUJ","Male",35,"No","Gujarat",4,32,"Deal 4","Yes","DSL","No","No","Yes","Yes","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","59.55","1144.60","1369.75","Stayed","Others","Others"
"57115-BIH","Female",56,"Yes","Bihar",6,18,"Deal 1","Yes","DSL","Yes","Yes","Yes","Yes","No","No","No","Yes","Two Year","No","Bank Withdrawal","69.65","4908.25","5171.77","Stayed","Others","Others"
"68244-TAM","Male",77,"Yes","Tamil Nadu",13,26,"Deal 2","No","DSL","Yes","No","No","Yes","No","No","No","Yes","One Year","No","Bank Withdrawal","36.10","2298.90","2298.90","Stayed","Others","Others"
"22915-MAH","Female",41,"Yes","Maharashtra",10,23,"None","No","DSL","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Two Year","Yes","Bank Withdrawal","56.60","3789.20","3789.20","Stayed","Others","Others"
"32554-DEL","Male",28,"No","Delhi",0,21,"None","No","Fiber Optic","No","No","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","75.90","75.90","120.46","Churned","Competitor","Competitor made better offer"
"69435-MAD","Female",20,"Yes","Madhya Pradesh",4,6,"None","Yes","Fiber Optic","No","No","Yes","No","No","No","No","Yes","One Year","Yes","Bank Withdrawal","79.20","4765.00","5682.40","Stayed","Others","Others"
"76712-AND","Female",42,"No","Andhra Pradesh",12,2,"None","No","DSL","Yes","No","Yes","No","No","Yes","Yes","Yes","One Year","No","Credit Card","45.00","2196.30","2196.30","Stayed","Others","Others"
"65631-RAJ","Female",50,"No","Rajasthan",15,7,"Deal 5","No","Fiber Optic","No","No","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card","85.55","85.55","118.89","Churned","Other","Moved"
"86508-UTT","Male",50,"No","Uttar Pradesh",8,7,"None","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","93.35","1444.65","2178.60","Churned","Competitor","Competitor had better devices"
"87360-MAH","Female",64,"No","Maharashtra",4,9,"Deal 2","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","109.65","5405.80","7134.30","Stayed","Others","Others"
"46487-KAR","Female",20,"No","Karnataka",3,1,"Deal 1","Yes","Cable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Credit Card","89.70","6339.30","8769.30","Stayed","Others","Others"
"38198-KER","Female",32,"No","Kerala",9,26,"None","Yes","Fiber Optic","Yes","Yes","No","No","No","No","No","No","Month-to-Month","No","Credit Card","84.25","3847.60","5938.02","Stayed","Others","Others"
"75857-MAH","Female",38,"No","Maharashtra",10,24,"None","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal","92.65","6733.00","8893.00","Stayed","Others","Others"
"32391-BIH","Male",64,"Yes","Bihar",13,29,"Deal 1","No","Fiber Optic","Yes","Yes","No","Yes","Yes","No","No","Yes","Two Year","Yes","Bank Withdrawal","92.45","6140.85","6313.04","Stayed","Others","Others"
"12266-HAR","Female",46,"No","Haryana",2,5,"None","Yes","DSL","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal","79.65","3870.30","4299.42","Stayed","Others","Others"
"97111-KAR","Female",21,"Yes","Karnataka",12,12,"None","No","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","109.90","7624.20","10641.72","Stayed","Others","Others"
"83158-TAM","Male",65,"Yes","Tamil Nadu",1,32,"Deal 2","Yes","Cable","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","One Year","Yes","Credit Card","81.40","4354.45","6504.13","Stayed","Others","Others"
"67464-KAR","Female",40,"No","Karnataka",13,15,"Deal 1","No","Cable","No","Yes","No","No","No","No","No","Yes","One Year","No","Credit Card","50.55","3431.75","6574.05","Stayed","Others","Others"
"81184-BIH","Male",60,"No","Bihar",9,36,"Deal 3","No","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","81.05","2227.10","2698.90","Churned","Competitor","Competitor had better devices"
"54671-PUN","Female",27,"Yes","Punjab",6,22,"Deal 3","Yes","DSL","No","Yes","Yes","No","No","No","Yes","Yes","Month-to-Month","No","Bank Withdrawal","62.45","2045.55","3110.51","Stayed","Others","Others"
"73571-DEL","Male",77,"No","Delhi",14,20,"None","No","Cable","Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","75.20","1929.35","2118.89","Churned","Attitude","Attitude of support person"
"73101-JAM","Male",21,"Yes","Jammu & Kashmir",4,3,"Deal 5","Yes","Cable","No","No","No","No","Yes","No","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","85.65","181.50","262.36","Churned","Competitor","Competitor made better offer"
"84766-UTT","Female",53,"No","Uttar Pradesh",9,2,"None","No","Cable","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card","72.90","651.40","970.81","Churned","Competitor","Competitor made better offer"
"33497-HAR","Female",51,"Yes","Haryana",14,1,"Deal 2","Yes","Cable","Yes","No","No","Yes","Yes","No","No","Yes","Two Year","Yes","Credit Card","70.50","3486.65","5711.15","Stayed","Others","Others"
"95107-KER","Female",47,"Yes","Kerala",11,36,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","20.10","1389.60","3592.73","Stayed","Others","Others"
"57610-JAM","Female",79,"No","Jammu & Kashmir",2,24,"Deal 3","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","74.90","2303.35","3818.23","Churned","Attitude","Attitude of support person"
"71415-KER","Female",53,"Yes","Kerala",1,23,"Deal 4","No","Fiber Optic","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal","100.70","1522.70","1959.02","Stayed","Others","Others"
"28330-GUJ","Female",40,"No","Gujarat",0,30,"Deal 1","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","105.65","6717.90","7909.83","Stayed","Others","Others"
"43171-MAH","Male",41,"No","Maharashtra",1,7,"None","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card","114.30","8058.55","9206.23","Stayed","Others","Others"
"57568-KER","Female",39,"No","Kerala",14,15,"Deal 5","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal","19.75","58.85","132.74","Churned","Attitude","Attitude of support person"
"12377-UTT","Female",18,"No","Uttar Pradesh",15,2,"None","Yes","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card","24.35","538.50","1642.96","Stayed","Others","Others"
"63614-WES","Female",58,"No","West Bengal",3,23,"None","Yes","DSL","Yes","Yes","Yes","Yes","No","No","No","Yes","Two Year","No","Bank Withdrawal","69.85","5102.35","7119.75","Stayed","Others","Others"
"78895-HAR","Male",24,"Yes","Haryana",12,4,"Deal 5","No","Cable","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Credit Card","-3.00","465.70","465.70","Stayed","Others","Others"
"54667-TEL","Male",51,"Yes","Telangana",11,33,"Deal 5","No","DSL","No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","54.40","475.10","487.58","Stayed","Others","Others"
"74887-UTT","Female",35,"No","Uttar Pradesh",12,10,"Deal 1","No","Cable","No","No","No","Yes","Yes","Yes","Yes","No","Two Year","No","Bank Withdrawal","50.55","3364.55","3474.55","Stayed","Others","Others"
"78121-MAH","Male",33,"Yes","Maharashtra",0,17,"Deal 5","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","21.05","113.85","285.15","Churned","Attitude","Attitude of support person"
"99322-HAR","Female",34,"Yes","Haryana",11,10,"None","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","103.70","5036.30","7208.47","Churned","Competitor","Competitor had better devices"
"44370-AND","Female",61,"No","Andhra Pradesh",12,15,"Deal 2","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal","19.95","1234.80","3651.48","Stayed","Others","Others"
"89415-WES","Female",73,"Yes","West Bengal",3,23,"Deal 4","No","DSL","No","No","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Mailed Check","29.30","355.90","355.90","Stayed","Others","Others"
"17308-HAR","Female",59,"No","Haryana",10,12,"None","No","DSL","Yes","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card","54.75","1510.30","2487.43","Stayed","Others","Others"
"82027-UTT","Female",60,"No","Uttar Pradesh",15,25,"None","No","DSL","Yes","Yes","Yes","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","60.55","1982.60","3550.95","Stayed","Others","Others"
"82321-PUN","Female",35,"Yes","Punjab",7,32,"Deal 2","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","86.20","4524.05","4757.87","Stayed","Others","Others"
"84842-KER","Female",61,"Yes","Kerala",9,20,"None","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","95.45","95.45","101.04","Churned","Competitor","Competitor had better devices"
"59949-KAR","Female",39,"Yes","Karnataka",7,10,"Deal 5","No","DSL","No","No","Yes","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card","63.95","318.10","387.90","Stayed","Others","Others"
"28452-UTT","Male",60,"Yes","Uttar Pradesh",8,34,"None","No","DSL","No","Yes","No","Yes","No","Yes","Yes","No","One Year","Yes","Bank Withdrawal","65.35","1231.85","2085.86","Stayed","Others","Others"
"41986-CHH","Male",30,"No","Chhattisgarh",11,30,"None","No","DSL","No","Yes","Yes","Yes","Yes","No","No","Yes","Two Year","No","Credit Card","50.20","2554.00","2526.99","Stayed","Others","Others"
"15658-RAJ","Female",56,"No","Rajasthan",8,33,"None","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","63.80","4684.30","4684.30","Stayed","Others","Others"
"28367-TAM","Female",49,"Yes","Tamil Nadu",9,23,"None","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal","20.05","614.45","1081.84","Stayed","Others","Others"
"67882-JAM","Female",43,"Yes","Jammu & Kashmir",2,8,"None","No","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal","101.15","842.90","977.94","Churned","Competitor","Competitor made better offer"
"97824-BIH","Female",38,"Yes","Bihar",11,15,"Deal 2","Yes","DSL","No","No","Yes","No","No","Yes","Yes","No","One Year","No","Mailed Check","65.00","2531.80","4211.35","Stayed","Others","Others"
"63437-MAH","Female",34,"Yes","Maharashtra",12,16,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card","19.25","86.05","191.10","Stayed","Others","Others"
"83900-HAR","Female",55,"Yes","Haryana",2,31,"None","No","DSL","Yes","No","No","Yes","No","No","No","No","One Year","Yes","Credit Card","36.05","402.60","502.60","Stayed","Others","Others"
"46172-ASS","Male",60,"Yes","Assam",1,20,"None","No","Fiber Optic","No","No","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","96.10","453.40","608.85","Churned","Competitor","Competitor made better offer"
"52174-UTT","Female",64,"No","Uttar Pradesh",7,5,"Deal 4","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card","19.05","326.65","990.81","Stayed","Others","Others"
"68783-JAM","Female",76,"No","Jammu & Kashmir",6,23,"None","Yes","Fiber Optic","No","Yes","No","Yes","Yes","Yes","No","Yes","One Year","No","Bank Withdrawal","105.75","7382.85","7815.95","Stayed","Others","Others"
"59509-ODI","Male",27,"No","Odisha",5,20,"None","No","DSL","No","Yes","Yes","Yes","No","No","No","Yes","One Year","Yes","Credit Card","40.40","422.60","422.60","Stayed","Others","Others"
"43887-MAH","Female",62,"Yes","Maharashtra",4,27,"None","Yes","Fiber Optic","No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","99.15","6010.05","9019.18","Churned","Dissatisfaction","Service dissatisfaction"
"57878-MAH","Female",54,"No","Maharashtra",13,33,"None","No","Cable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","84.80","6046.10","7683.36","Stayed","Others","Others"
"18160-KAR","Male",54,"No","Karnataka",13,5,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","19.85","178.80","545.46","Stayed","Others","Others"
"49879-UTT","Female",65,"No","Uttar Pradesh",13,32,"None","No","DSL","Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","49.45","314.60","549.56","Stayed","Others","Others"
"87436-TAM","Female",60,"Yes","Tamil Nadu",4,26,"None","No","Fiber Optic","No","No","No","No","Yes","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal","88.80","2274.35","3314.69","Churned","Dissatisfaction","Service dissatisfaction"
"78962-TAM","Male",34,"Yes","Tamil Nadu",7,6,"Deal 5","No","Cable","Yes","Yes","No","No","No","No","No","No","Month-to-Month","No","Mailed Check","55.15","322.90","364.78","Stayed","Others","Others"
"75305-KAR","Male",57,"No","Karnataka",9,28,"None","No","Fiber Optic","No","No","Yes","No","No","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal","84.80","888.75","1225.02","Stayed","Others","Others"
"44755-JHA","Female",28,"Yes","Jharkhand",9,19,"None","No","Fiber Optic","No","No","No","No","Yes","No","Yes","No","Month-to-Month","Yes","Bank Withdrawal","80.55","80.55","124.22","Churned","Competitor","Competitor had better devices"
"36995-TAM","Female",36,"No","Tamil Nadu",0,33,"None","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal","20.15","973.35","1111.53","Stayed","Others","Others"
"48217-KAR","Female",51,"Yes","Karnataka",0,8,"Deal 2","No","Fiber Optic","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Two Year","No","Credit Card","99.50","5424.25","7733.46","Stayed","Others","Others"
"56933-MAH","Female",26,"No","Maharashtra",6,32,"None","No","Fiber Optic","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","99.85","2331.30","3204.15","Churned","Other","Don't know"
"68194-UTT","Female",60,"No","Uttar Pradesh",0,23,"None","No","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","45.35","89.50","140.48","Churned","Competitor","Competitor had better devices"
"18228-AND","Female",32,"Yes","Andhra Pradesh",6,21,"None","No","DSL","Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card","48.55","48.55","59.90","Churned","Attitude","Attitude of support person"
"13542-UTT","Male",71,"Yes","Uttar Pradesh",11,20,"None","Yes","Cable","No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","100.20","6851.65","8302.09","Churned","Competitor","Competitor offered more data"
"37338-RAJ","Male",48,"Yes","Rajasthan",7,9,"None","No","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal","94.70","740.30","976.22","Churned","Competitor","Competitor offered more data"
"46512-ODI","Male",57,"No","Odisha",3,21,"Deal 3","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal","100.00","3835.55","4509.86","Stayed","Others","Others"
"29172-BIH","Female",39,"Yes","Bihar",15,34,"None","No","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","70.10","70.10","87.47","Churned","Competitor","Competitor had better devices"
"52951-RAJ","Female",39,"No","Rajasthan",13,25,"None","No","Fiber Optic","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","97.90","315.30","405.84","Churned","Price","Price too high"
"29736-WES","Male",53,"No","West Bengal",4,13,"Deal 2","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal","102.50","6157.60","7310.80","Stayed","Others","Others"
"34205-UTT","Male",50,"No","Uttar Pradesh",5,29,"Deal 5","No","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","69.95","330.15","415.55","Churned","Attitude","Attitude of service provider"
"93684-JAM","Male",82,"Yes","Jammu & Kashmir",1,1,"Deal 5","Yes","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","81.35","233.70","261.36","Churned","Competitor","Competitor made better offer"
"68632-JAM","Female",44,"No","Jammu & Kashmir",9,21,"None","Yes","Cable","Yes","Yes","No","Yes","No","No","No","No","One Year","Yes","Credit Card","66.05","3462.10","5513.47","Stayed","Others","Others"
"15714-KAR","Male",38,"No","Karnataka",13,24,"None","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card","61.20","4390.25","4390.25","Stayed","Others","Others"
"46547-GUJ","Female",65,"No","Gujarat",10,15,"Deal 1","No","DSL","Yes","Yes","Yes","Yes","Yes","No","No","No","Two Year","No","Bank Withdrawal","74.40","5360.75","5880.19","Stayed","Others","Others"
"36829-HAR","Female",66,"Yes","Haryana",10,28,"None","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal","106.30","4443.45","5001.08","Churned","Price","Price too high"
"29772-PUN","Male",34,"Yes","Punjab",0,11,"Deal 2","No","DSL","Yes","Yes","Yes","No","No","No","No","Yes","Two Year","No","Bank Withdrawal","39.60","2424.50","2386.04","Stayed","Others","Others"
